,gene,euclidean_dist,cityblock_dist,minkowsky_dist,cosine_dist,km2_eucl,km3_eucl,km5_eucl,km10_eucl,km100_eucl,km2_city,km3_city,km5_city,km10_city,km100_city,km2_minkow,km3_minkow,km5_minkow,km10_minkow,km100_minkow,km2_cos,km3_cos,km5_cos,km10_cos,km100_cos
7193,RBBP5,0.092166348957603,0.1484450923226434,0.092166348957603,0.01102913151956364,0,2,2,1,43,1,0,3,2,77,0,1,1,6,2,0,1,3,5,10
7194,RBBP6,0.047996326468977654,0.07114097140261938,0.047996326468977654,0.0031738838424211213,0,2,2,5,6,1,0,3,8,86,0,1,1,3,24,0,1,3,5,13
7195,RBBP7,0.17633318519448532,0.2552707381876389,0.17633318519448532,0.043067875241582065,0,2,0,8,50,1,0,0,5,61,0,1,3,0,81,0,1,3,2,52
7196,RBBP8,0.23961353023058216,0.3901272523674836,0.23961353023058216,0.06658090827617735,0,0,0,4,75,1,2,2,9,84,0,0,3,9,7,0,1,1,0,0
7197,RBBP9,0.25356588541892455,0.36218905472636814,0.25356588541892455,0.08370440476283925,0,0,4,9,60,1,2,0,0,22,0,0,2,9,85,0,1,1,0,11
7198,RBCK1,0.4858481054480123,0.7631824902349282,0.4858481054480123,0.28120803332523414,1,1,1,2,67,0,1,1,1,51,1,2,4,1,58,1,0,2,4,82
7199,RBL1,0.2349054441524021,0.38350854770467085,0.2349054441524021,0.07363893406216604,0,0,0,4,30,1,2,2,9,84,0,0,3,9,76,0,1,1,0,92
7200,RBL2,0.041281857636737536,0.06740729363982315,0.041281857636737536,0.002148057526830116,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
7201,RBM10,0.20317782890881822,0.30944364986918177,0.20317782890881822,0.05640926341857966,0,2,0,4,29,1,0,0,0,37,0,1,3,8,27,0,1,1,2,81
7202,RBM12,0.12137752249260449,0.19725254631046302,0.12137752249260449,0.019696132603159167,0,2,2,1,0,1,0,3,2,49,0,1,1,6,14,0,1,3,5,2
7203,RBM12B,0.06323653884565612,0.10012134250143345,0.06323653884565612,0.004583242004492893,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,13
7204,RBM14,0.2525247835613775,0.4058860690412481,0.2525247835613775,0.08129387019350942,0,0,4,9,60,1,2,2,9,85,0,0,2,9,85,0,1,1,0,67
7205,RBM15,0.16592289100660373,0.2679143604130335,0.16592289100660373,0.03214016664509356,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,31
7206,RBM15B,0.3277867286236485,0.5244182929945834,0.3277867286236485,0.13669981955521215,1,0,4,0,92,0,2,2,3,74,1,0,2,5,4,0,2,4,7,39
7207,RBM16,0.1872075770011969,0.29950874072427114,0.18720757700119686,0.046075400818868184,0,2,0,8,68,1,0,0,0,79,0,1,3,8,13,0,1,3,2,28
7208,RBM17,0.10262591996938293,0.16066783658340572,0.10262591996938293,0.013536166175575626,0,2,2,1,24,1,0,3,2,30,0,1,1,6,92,0,1,3,5,71
7209,RBM18,0.14776480157085015,0.21658289806510944,0.14776480157085015,0.024537112519991466,0,2,0,8,32,1,0,0,5,52,0,1,3,0,54,0,1,3,5,23
7210,RBM19,0.30434566735304247,0.4639577130704236,0.30434566735304247,0.12174488042102694,1,0,4,0,20,0,2,2,3,95,1,0,2,5,21,0,2,1,7,25
7211,RBM20,0.3432236848432378,0.5367647058823529,0.3432236848432378,0.11861943336287639,1,0,4,0,91,0,2,2,3,36,1,0,2,5,67,0,2,1,7,80
7212,RBM22,0.08482647050315495,0.12785043573458427,0.08482647050315495,0.009416872584023572,0,2,2,1,9,1,0,3,2,98,0,1,1,6,37,0,1,3,5,65
7213,RBM23,0.1245716912849943,0.19651292325798506,0.1245716912849943,0.0204214415731776,0,2,2,1,95,1,0,3,2,49,0,1,1,6,88,0,1,3,5,2
7214,RBM24,0.38576789067530753,0.6293456889850788,0.38576789067530753,0.05550792234317414,1,0,1,6,80,0,2,1,7,55,1,0,4,2,89,0,1,1,2,81
7215,RBM25,0.0998416796391182,0.14647100400525062,0.0998416796391182,0.014288181975836145,0,2,2,1,24,1,0,3,2,77,0,1,1,6,40,0,1,3,5,71
7216,RBM26,0.05502946142377465,0.08567775848414813,0.05502946142377465,0.00411848776132262,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
7217,RBM27,0.0647020638992635,0.09897052645888516,0.0647020638992635,0.005817779248748378,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,45
7218,RBM28,0.09774145220321526,0.13869211857634878,0.09774145220321526,0.01213117847882339,0,2,2,1,83,1,0,3,2,0,0,1,1,6,40,0,1,3,5,10
7219,RBM3,0.14900957871029863,0.22502285427568156,0.14900957871029863,0.027853119843709306,0,2,0,8,32,1,0,0,5,9,0,1,3,0,54,0,1,3,2,91
7220,RBM33,0.25937503083849867,0.4038259328288184,0.25937503083849867,0.091965067361786,0,0,4,9,46,1,2,2,9,85,0,0,2,9,72,0,1,1,0,32
7221,RBM35A,0.38431392334248926,0.6272260217644644,0.38431392334248926,0.17627224608036884,1,0,1,6,80,0,2,1,7,55,1,0,4,2,89,1,2,4,1,79
7222,RBM35B,0.21499545358273053,0.32497824416932314,0.21499545358273053,0.06663214518785332,0,0,0,4,15,1,0,0,0,10,0,0,3,8,0,0,1,1,0,0
7223,RBM38,0.4390944518106977,0.6306548975660123,0.4390944518106977,0.1722029792394243,1,1,1,6,4,0,2,1,7,90,1,2,4,1,87,1,2,4,1,26
7224,RBM39,0.11863082179825131,0.18500027492164733,0.11863082179825131,0.019432799342244844,0,2,2,1,0,1,0,3,2,82,0,1,1,6,14,0,1,3,5,2
7225,RBM41,0.0655185122660102,0.10535990876751039,0.0655185122660102,0.005533334554857938,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,13
7226,RBM42,0.3485676468933307,0.557483899153032,0.3485676468933307,0.1490627171893032,1,0,4,0,16,0,2,2,7,31,1,0,2,5,67,0,2,4,1,60
7227,RBM47,0.22822322656446772,0.3721662732910723,0.22822322656446772,0.06831195363192732,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,1,0,55
7228,RBM5,0.1160690528234795,0.18331949083686927,0.1160690528234795,0.017071957905551827,0,2,2,1,94,1,0,3,2,82,0,1,1,6,30,0,1,3,5,44
7229,RBM6,0.17046948488075728,0.2777020044803588,0.17046948488075728,0.03367349785694096,0,2,0,8,27,1,0,0,5,47,0,1,3,0,32,0,1,3,2,95
7230,RBM8A,0.19146930492630715,0.31243243243243235,0.19146930492630715,0.04969480703432727,0,2,0,4,7,1,0,0,0,37,0,1,3,8,70,0,1,3,2,19
7231,RBM9,0.1520231893850251,0.22805376937672753,0.1520231893850251,0.027188065867658318,0,2,0,8,84,1,0,0,5,9,0,1,3,0,5,0,1,3,2,91
7232,RBMS1,0.08760462552042048,0.13138164452092613,0.08760462552042048,0.009250251887540029,0,2,2,1,43,1,0,3,2,98,0,1,1,6,37,0,1,3,5,65
7233,RBMS2,0.20118620279888733,0.2976478005722877,0.20118620279888733,0.029075330979626668,0,2,0,4,29,1,0,0,0,79,0,1,3,8,39,0,1,3,2,61
7234,RBMS3,0.3755528033431966,0.5877018906870892,0.3755528033431966,0.0687640757542608,1,0,1,6,97,0,2,1,7,71,1,0,4,2,79,0,1,1,0,55
7235,RBMX,0.17897483229227026,0.2921144324225197,0.17897483229227026,0.04483089764859027,0,2,0,8,50,1,0,0,0,25,0,1,3,0,81,0,1,3,2,28
7236,RBMX2,0.1967098748887126,0.31563024355519387,0.1967098748887126,0.04700356899343794,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,3,2,89
7237,RBP1,0.1857563763205216,0.2887064554330969,0.1857563763205216,0.028838647447940846,0,2,0,8,68,1,0,0,0,93,0,1,3,8,13,0,1,3,2,61
7238,RBPJ,0.2202251875280019,0.3367614331214629,0.2202251875280019,0.06055420589917304,0,0,0,4,96,1,2,0,0,62,0,0,3,8,71,0,1,1,0,34
7239,RBPMS,0.2881153526120855,0.4480663712435262,0.2881153526120855,0.08183388188378271,1,0,4,9,72,0,2,2,9,12,1,0,2,9,80,0,1,1,0,67
7240,RBX1,0.0835791210761512,0.12022583514117813,0.0835791210761512,0.008017799244323776,0,2,2,5,9,1,0,3,2,48,0,1,1,6,37,0,1,3,5,45
7241,RC3H1,0.05326070613514134,0.08486864831048763,0.05326070613514134,0.002928426584919319,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,43
7242,RC3H2,0.1707336729458882,0.24839903202282876,0.1707336729458882,0.03359400975162952,0,2,0,8,27,1,0,0,5,32,0,1,3,0,32,0,1,3,2,95
7243,RCAN1,0.07198382030610469,0.11349546187064699,0.07198382030610469,0.006335518724829736,0,2,2,5,38,1,0,3,8,16,0,1,1,3,44,0,1,3,5,45
7244,RCAN2,0.31024461826951116,0.5047623619120762,0.31024461826951116,0.06468358473081415,1,0,4,0,63,0,2,2,3,6,1,0,2,5,21,0,1,1,0,0
7245,RCAN3,0.07653167727730883,0.10907092075322228,0.07653167727730883,0.00803263001543253,0,2,2,5,73,1,0,3,8,16,0,1,1,3,44,0,1,3,5,45
7246,RCBTB1,0.12404313594371046,0.19137072750078402,0.12404313594371046,0.02031508094155321,0,2,2,1,95,1,0,3,2,49,0,1,1,6,88,0,1,3,5,2
7247,RCBTB2,0.16000232881506196,0.23405354676114848,0.16000232881506196,0.027194912849751507,0,2,0,8,79,1,0,0,5,67,0,1,3,0,26,0,1,3,2,91
7248,RCC1,0.1964764489128337,0.3102969492791657,0.1964764489128337,0.054535140006273575,0,2,0,4,61,1,0,0,0,37,0,1,3,8,39,0,1,1,2,54
7249,RCC2,0.24594928578549533,0.39356437033969854,0.24594928578549533,0.07521252037794246,0,0,4,9,93,1,2,2,9,2,0,0,2,9,49,0,1,1,0,29
7250,RCCD1,0.1582573601055598,0.24028554607006178,0.1582573601055598,0.029376824188592998,0,2,0,8,11,1,0,0,5,67,0,1,3,0,95,0,1,3,2,61
7251,RCE1,0.2169187955909343,0.3078505049820897,0.2169187955909343,0.0599995335459752,0,0,0,4,15,1,0,0,0,37,0,0,3,8,0,0,1,1,0,34
7252,RCHY1,0.010133551253307766,0.014806107923909684,0.010133551253307766,0.00013371152595387237,0,2,2,5,58,1,0,3,8,56,0,1,1,3,98,0,1,3,5,43
7253,RCL1,0.569208552038264,0.9146215016538415,0.569208552038264,0.34087847931778137,1,1,3,3,2,0,1,4,6,3,1,2,0,7,82,1,0,2,6,14
7254,RCN2,0.09203319411088502,0.1462151824686136,0.09203319411088502,0.008977061802817543,0,2,2,1,43,1,0,3,2,77,0,1,1,6,2,0,1,3,5,65
7255,RCN3,0.44125846304929056,0.7202512306908844,0.44125846304929056,0.12559592214506676,1,1,1,6,4,0,1,1,1,60,1,2,4,1,87,0,2,1,7,96
7256,RCOR1,0.1174937173054017,0.17689266033242398,0.1174937173054017,0.019300052383514732,0,2,2,1,94,1,0,3,2,13,0,1,1,6,14,0,1,3,5,2
7257,RCOR3,0.06298109289717246,0.10278802155202227,0.06298109289717246,0.004626394902280451,0,2,2,5,25,1,0,3,8,80,0,1,1,3,48,0,1,3,5,13
7258,RCP9,0.07769468614296927,0.12682125953144846,0.07769468614296927,0.007717717362536902,0,2,2,5,73,1,0,3,2,98,0,1,1,3,97,0,1,3,5,45
7259,RCSD1,0.03755913965750375,0.057645488101782744,0.03755913965750375,0.001028598711999007,0,2,2,5,51,1,0,3,8,66,0,1,1,3,96,0,1,3,5,43
7260,RDBP,0.34447433214982187,0.5075294493075768,0.34447433214982187,0.15731516414653712,1,0,4,0,91,0,2,2,3,6,1,0,2,5,67,1,2,4,1,66
7261,RDH10,0.10389831437240667,0.16882495133125913,0.10389831437240667,0.0123695504445267,0,2,2,1,70,1,0,3,2,46,0,1,1,6,92,0,1,3,5,10
7262,RDH11,0.25994358622853087,0.42447539797395084,0.25994358622853087,0.08658842265182776,0,0,4,9,46,1,2,2,9,26,0,0,2,9,72,0,1,1,0,58
7263,RDH13,0.11854439751677981,0.18957544877553123,0.11854439751677981,0.020781397571053017,0,2,2,1,94,1,0,3,2,49,0,1,1,6,14,0,1,3,5,2
7264,RDH14,0.1366247609677407,0.20210717786990778,0.1366247609677407,0.023509079437263436,0,2,0,1,17,1,0,3,5,28,0,1,1,0,25,0,1,3,5,23
7265,RDH5,0.5895301186379857,0.9505267979844251,0.5895301186379857,0.31327437700560956,1,1,3,3,54,0,1,4,6,39,1,2,0,7,61,1,0,2,4,64
7266,RDHE2,0.5318757147421268,0.8563678735999805,0.5318757147421268,0.2987212932602642,1,1,1,2,85,0,1,4,6,76,1,2,4,1,9,1,0,2,4,49
7267,RDX,0.13560380764266064,0.2160900610648983,0.13560380764266064,0.018896033477950214,0,2,2,1,17,1,0,0,5,52,0,1,1,0,25,0,1,3,5,44
7268,REC8,0.08366344942855623,0.1350420168067227,0.08366344942855623,0.009678815269646424,0,2,2,5,9,1,0,3,2,98,0,1,1,6,37,0,1,3,5,65
7269,RECK,0.14574119999710666,0.215734649122807,0.14574119999710666,0.01853412259633669,0,2,0,8,32,1,0,0,5,52,0,1,3,0,54,0,1,3,5,44
7270,RECQL,0.12532057060058388,0.19601072197123193,0.12532057060058388,0.01360976611762954,0,2,2,1,95,1,0,3,2,49,0,1,1,6,88,0,1,3,5,71
7271,RECQL4,0.17550067229464872,0.26730232751800803,0.17550067229464872,0.04451047257151908,0,2,0,8,50,1,0,0,5,4,0,1,3,0,81,0,1,3,2,28
7272,RECQL5,0.5734909414147731,0.9170307885077993,0.5734909414147731,0.3342836566548375,1,1,3,3,2,0,1,4,6,3,1,2,0,7,82,1,0,2,6,50
7273,REEP3,0.20464316291793813,0.3301833334287301,0.20464316291793813,0.02730612458260928,0,2,0,4,29,1,2,0,0,10,0,1,3,8,27,0,1,3,2,91
7274,REEP5,0.16920158854592648,0.2645599037632628,0.16920158854592648,0.033384178826788236,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,95
7275,REEP6,0.44944818915087364,0.7268591072241039,0.44944818915087364,0.2574828455978566,1,1,1,2,44,0,1,1,1,60,1,2,4,1,1,1,2,2,4,97
7276,REL,0.17846138128756342,0.291421505423464,0.17846138128756342,0.03798108678928047,0,2,0,8,50,1,0,0,0,25,0,1,3,0,81,0,1,3,2,90
7277,RELA,0.17388015803903123,0.28328194904842485,0.17388015803903123,0.04232750600228319,0,2,0,8,27,1,0,0,5,93,0,1,3,0,32,0,1,3,2,52
7278,RELB,0.40678921716415845,0.5980469804299828,0.40678921716415845,0.16626159472835744,1,0,1,6,77,0,2,1,7,38,1,0,4,2,74,1,2,4,1,41
7279,RELL1,0.07722607277569543,0.10942231248179721,0.07722607277569543,0.006260043250979508,0,2,2,5,73,1,0,3,8,16,0,1,1,3,97,0,1,3,5,45
7280,RELL2,0.2794145786252833,0.4558348329173197,0.2794145786252833,0.10738513037875186,0,0,4,9,12,0,2,2,9,35,0,0,2,9,12,0,2,1,7,46
7281,RELN,0.07231155983397101,0.11248956220923287,0.07231155983397101,0.005151392951986078,0,2,2,5,38,1,0,3,8,16,0,1,1,3,44,0,1,3,5,13
7282,RELT,0.4461027326210474,0.7222066519103487,0.4461027326210474,0.17456851475494672,1,1,1,2,4,0,1,1,1,60,1,2,4,1,1,1,2,4,1,79
7283,REPIN1,0.5146619974536604,0.8296582491345159,0.5146619974536604,0.32265001486515,1,1,1,2,37,0,1,1,6,15,1,2,4,1,50,1,0,2,4,33
7284,REPS1,0.09495755477785223,0.1535616773408459,0.09495755477785223,0.012641095439680061,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,10
7285,RER1,0.11991382884431724,0.19441562741419277,0.11991382884431724,0.017027614882647923,0,2,2,1,0,1,0,3,2,49,0,1,1,6,14,0,1,3,5,44
7286,RERE,0.21968499319432144,0.33228522881058753,0.21968499319432144,0.06479857916800624,0,0,0,4,96,1,2,0,0,62,0,0,3,8,0,0,1,1,0,0
7287,REST,0.0195061829654946,0.03185235631122929,0.0195061829654946,0.0004734378679263074,0,2,2,5,21,1,0,3,8,42,0,1,1,3,52,0,1,3,5,43
7288,RETSAT,0.09414817768348548,0.1420563537858636,0.09414817768348548,0.011106446170688122,0,2,2,1,83,1,0,3,2,0,0,1,1,6,2,0,1,3,5,10
7289,REV1,0.15147378601829772,0.23328762956648894,0.15147378601829772,0.029257649224528337,0,2,0,8,84,1,0,0,5,9,0,1,3,0,5,0,1,3,2,61
7290,REV3L,0.32274347851489205,0.4960776830107359,0.32274347851489205,0.11859355918359415,1,0,4,0,1,0,2,2,3,63,1,0,2,5,4,0,2,1,7,80
7291,REXO1,0.2808620823233719,0.4488762010568246,0.2808620823233719,0.1071428484676561,0,0,4,9,12,0,2,2,9,12,0,0,2,9,12,0,2,1,7,46
7292,REXO2,0.28250750150737947,0.45264443319817316,0.28250750150737947,0.05473148765198299,0,0,4,9,12,0,2,2,9,35,0,0,2,9,12,0,1,1,2,54
7293,REXO4,0.33242892899162885,0.5165013984235951,0.33242892899162885,0.13857844292744037,1,0,4,0,41,0,2,2,3,74,1,0,2,5,77,0,2,4,7,18
7294,RFC1,0.1518717322213382,0.24066334770808695,0.1518717322213382,0.026318514655610414,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,5,91
7295,RFC2,0.1428873603078494,0.2300239234449761,0.1428873603078494,0.028067735674724315,0,2,0,8,87,1,0,0,5,9,0,1,3,0,83,0,1,3,2,61
7296,RFC3,0.1601860821351755,0.2326534760807697,0.1601860821351755,0.0323009847945438,0,2,0,8,79,1,0,0,5,9,0,1,3,0,26,0,1,3,2,31
7297,RFC5,0.21697549606707697,0.33686184808712427,0.21697549606707697,0.06456335989084161,0,0,0,4,15,1,2,0,0,62,0,0,3,8,0,0,1,1,0,0
7298,RFFL,0.4438471016504396,0.722637798779077,0.4438471016504396,0.22842086047245147,1,1,1,6,4,0,1,1,1,60,1,2,4,1,87,1,2,4,9,5
7299,RFK,0.23889346607952078,0.3550500600720865,0.23889346607952078,0.07733988685632409,0,0,0,4,75,1,2,0,0,34,0,0,3,9,7,0,1,1,0,98
7300,RFNG,0.24312152370148596,0.39644659672641114,0.24312152370148596,0.08259617076423065,0,0,4,9,93,1,2,2,9,2,0,0,2,9,49,0,1,1,0,11
7301,RFT1,0.3542159543070839,0.5223074241896131,0.3542159543070839,0.1601442946941234,1,0,4,0,48,0,2,2,3,74,1,0,2,5,75,1,2,4,1,66
7302,RFTN1,0.10853845564960969,0.16730236987253805,0.10853845564960969,0.007596158194025038,0,2,2,1,40,1,0,3,2,46,0,1,1,6,64,0,1,3,5,45
7303,RFWD2,0.12018943822386803,0.18229000788485034,0.12018943822386803,0.016641460865561175,0,2,2,1,0,1,0,3,2,82,0,1,1,6,14,0,1,3,5,44
7304,RFWD3,0.17297882068115752,0.25948257258523855,0.17297882068115752,0.040934415699511395,0,2,0,8,27,1,0,0,5,61,0,1,3,0,32,0,1,3,2,52
7305,RFX1,0.2007890869878741,0.3278761074662551,0.2007890869878741,0.050325915159876056,0,2,0,4,29,1,2,0,0,10,0,1,3,8,39,0,1,3,2,19
7306,RFX2,0.36243890475686813,0.5349641033232181,0.36243890475686813,0.1712426311655152,1,0,4,0,90,0,2,2,3,36,1,0,2,2,29,1,2,4,1,26
7307,RFX3,0.2454125603883534,0.3527057450179272,0.2454125603883534,0.06826434076487631,0,0,4,9,93,1,2,0,0,34,0,0,2,9,49,0,1,1,0,55
7308,RFX5,0.2784391085180705,0.45208098452845047,0.2784391085180705,0.09156325667282161,0,0,4,9,78,0,2,2,9,35,0,0,2,9,12,0,1,1,0,32
7309,RFX7,0.28760201903113,0.45721240061414714,0.28760201903113,0.09129030218253542,1,0,4,9,72,0,2,2,3,35,1,0,2,9,80,0,1,1,0,32
7310,RFXANK,0.12509505002264149,0.20209395482405648,0.12509505002264149,0.018865133803210865,0,2,2,1,95,1,0,3,2,28,0,1,1,6,88,0,1,3,5,44
7311,RFXAP,0.23984075753596923,0.39130886516532903,0.23984075753596923,0.06891480519755977,0,0,0,4,75,1,2,2,9,2,0,0,3,9,7,0,1,1,0,55
7312,RG9MTD1,0.07848627447181862,0.1281281281281281,0.07848627447181862,0.008209715342961221,0,2,2,5,73,1,0,3,2,98,0,1,1,3,97,0,1,3,5,65
7313,RG9MTD2,0.22872117105914136,0.3649045521292217,0.22872117105914136,0.05902850659275949,0,0,0,4,55,1,2,0,0,22,0,0,3,8,38,0,1,1,0,34
7314,RGL1,0.21178096708625396,0.34504541663229493,0.21178096708625396,0.04852168504841725,0,0,0,4,74,1,2,0,0,58,0,0,3,8,91,0,1,3,2,89
7315,RGL2,0.1777804096219963,0.28864320242851615,0.1777804096219963,0.03740428909988114,0,2,0,8,50,1,0,0,0,93,0,1,3,0,81,0,1,3,2,9
7316,RGMA,0.4109549592601909,0.6710488811101387,0.4109549592601909,0.20200777514363666,1,1,1,6,18,0,1,1,1,24,1,2,4,2,16,1,2,4,9,99
7317,RGMB,0.20028950456804603,0.3192150580976362,0.20028950456804603,0.05075470406763427,0,2,0,4,61,1,0,0,0,89,0,1,3,8,39,0,1,3,2,19
7318,RGNEF,0.168286632356323,0.26579698839436905,0.168286632356323,0.03710105114993323,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,9
7319,RGP1,0.41554473696402544,0.6626726166636254,0.41554473696402544,0.07103468730916218,1,1,1,6,18,0,1,1,7,78,1,2,4,2,16,0,1,1,0,92
7320,RGS1,0.22966339242326234,0.37455075785197134,0.22966339242326234,0.05807990151799458,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,1,2,81
7321,RGS10,0.306772320590951,0.44133644133644145,0.306772320590951,0.11515330042228711,1,0,4,0,20,0,2,2,9,75,1,0,2,5,21,0,2,1,7,56
7322,RGS12,0.13061309702321885,0.19253065281290282,0.13061309702321885,0.02233449717460423,0,2,2,1,49,1,0,3,2,49,0,1,1,6,46,0,1,3,5,23
7323,RGS14,0.23814650835340626,0.3866275369019143,0.23814650835340626,0.07451350787134348,0,0,0,4,75,1,2,2,9,84,0,0,3,9,7,0,1,1,0,29
7324,RGS16,0.5182289958007811,0.7906119570001963,0.5182289958007811,0.3077895712376144,1,1,1,2,37,0,1,1,1,27,1,2,4,1,50,1,0,2,4,1
7325,RGS19,0.2302254762982774,0.3337961884679732,0.2302254762982774,0.04623756570774551,0,0,0,4,55,1,2,0,0,62,0,0,3,8,38,0,1,3,2,28
7326,RGS2,0.10239037026759616,0.1664996331227518,0.10239037026759616,0.008270293048284194,0,2,2,1,24,1,0,3,2,46,0,1,1,6,92,0,1,3,5,65
7327,RGS20,0.3361717659735905,0.5064376083027446,0.3361717659735905,0.12964183325433187,1,0,4,0,41,0,2,2,3,6,1,0,2,5,19,0,2,4,7,85
7328,RGS3,0.31443978388298566,0.4499046312066296,0.31443978388298566,0.09149972944491491,1,0,4,0,63,0,2,2,9,12,1,0,2,5,51,0,1,1,0,32
7329,RGS5,0.1794478751116636,0.283656848262347,0.1794478751116636,0.023305789994495507,0,2,0,8,50,1,0,0,5,93,0,1,3,0,81,0,1,3,5,23
7330,RHBDD1,0.052171633818730585,0.08493498899079285,0.052171633818730585,0.0035932500152298097,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
7331,RHBDD2,0.15313278225533677,0.23451977857440184,0.15313278225533677,0.027614142659471486,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,2,91
7332,RHBDD3,0.3187476270911517,0.49548671991687765,0.3187476270911517,0.1311808302617561,1,0,4,0,1,0,2,2,3,63,1,0,2,5,51,0,2,4,7,85
7333,RHBDF2,0.0672785443725489,0.10967208520440319,0.0672785443725489,0.004912009737393919,0,2,2,5,81,1,0,3,8,16,0,1,1,3,15,0,1,3,5,13
7334,RHBDL2,0.3572161331326461,0.5832871287128713,0.3572161331326461,0.17206224298635542,1,0,4,0,48,0,2,1,7,71,1,0,2,2,29,1,2,4,1,26
7335,RHCG,0.09048372233559351,0.14654432576865178,0.09048372233559351,0.008661123327586617,0,2,2,1,43,1,0,3,2,77,0,1,1,6,2,0,1,3,5,65
7336,RHEB,0.3557601573794298,0.579556412729026,0.3557601573794298,0.15036164222911585,1,0,4,0,48,0,2,1,7,71,1,0,2,2,75,0,2,4,1,60
7337,RHOA,0.1403818419071512,0.21655319797104858,0.1403818419071512,0.026399727078716073,0,2,0,8,87,1,0,0,5,52,0,1,3,0,83,0,1,3,5,91
7338,RHOB,0.04227517696324773,0.06505176145179345,0.04227517696324773,0.0020704814192413767,0,2,2,5,6,1,0,3,8,86,0,1,1,3,55,0,1,3,5,43
7339,RHOBTB1,0.1667592713158253,0.2675241316927499,0.1667592713158253,0.028188792867401835,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,2,61
7340,RHOBTB3,0.09385564538124005,0.14900487836501838,0.09385564538124005,0.0047311632365997225,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,13
7341,RHOC,0.1678821143930516,0.2647601718719398,0.1678821143930516,0.01702310704963239,0,2,0,8,52,1,0,0,5,4,0,1,3,0,69,0,1,3,5,44
7342,RHOD,0.24864458701520378,0.4008461903198745,0.24864458701520378,0.07970922712664219,0,0,4,9,3,1,2,2,9,85,0,0,2,9,85,0,1,1,0,67
7343,RHOG,0.21686450189172168,0.35168261036534576,0.21686450189172168,0.0495080041644691,0,0,0,4,15,1,2,0,0,34,0,0,3,8,0,0,1,3,2,19
7344,RHOJ,0.3522160437685176,0.5308599406937453,0.3522160437685176,0.09220656400259908,1,0,4,0,48,0,2,2,3,36,1,0,2,5,75,0,1,1,0,32
7345,RHOQ,0.33655358411146313,0.48874458874458876,0.33655358411146313,0.10387979267222314,1,0,4,0,41,0,2,2,3,23,1,0,2,5,19,0,2,1,7,83
7346,RHOT1,0.12384306945370976,0.20083380708767407,0.12384306945370976,0.020845095421206494,0,2,2,1,95,1,0,3,2,28,0,1,1,6,88,0,1,3,5,2
7347,RHOT2,0.34797079494791155,0.538670513296847,0.34797079494791155,0.15180954197839547,1,0,4,0,16,0,2,2,3,36,1,0,2,5,67,0,2,4,1,3
7348,RHOU,0.22199034060677045,0.33538225124855936,0.22199034060677045,0.030523847285864658,0,0,0,4,96,1,2,0,0,62,0,0,3,8,71,0,1,3,2,31
7349,RHOV,0.06446210126235524,0.10360276935700971,0.06446210126235524,0.005944312989971556,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,45
7350,RIC3,0.36863815850103354,0.5658199552936395,0.36863815850103354,0.13527366268533914,1,0,1,6,35,0,2,1,7,18,1,0,4,2,53,0,2,4,7,39
7351,RIC8A,0.11866287759819319,0.18975633276350184,0.11866287759819319,0.015659238538985876,0,2,2,1,0,1,0,3,2,49,0,1,1,6,14,0,1,3,5,71
7352,RIC8B,0.04607244166119725,0.07227272727272721,0.04607244166119725,0.0020837809069531588,0,2,2,5,6,1,0,3,8,20,0,1,1,3,24,0,1,3,5,43
7353,RICS,0.4674987133720372,0.7446936992928292,0.4674987133720372,0.2115166476855892,1,1,1,2,22,0,1,1,1,19,1,2,4,1,34,1,2,4,9,69
7354,RIF1,0.09648006850044455,0.14346243978746653,0.09648006850044455,0.012701536828607196,0,2,2,1,83,1,0,3,2,0,0,1,1,6,40,0,1,3,5,10
7355,RILPL1,0.2246650445419339,0.338354228058827,0.2246650445419339,0.05948494154762218,0,0,0,4,96,1,2,0,0,62,0,0,3,8,71,0,1,1,0,34
7356,RILPL2,0.28502293277829177,0.42512077294686,0.28502293277829177,0.0848216355615461,1,0,4,9,72,1,2,2,9,26,1,0,2,9,80,0,1,1,0,11
