KIAA1632	786	1170	2509	436	935	1179
KIAA1644	73	44	364	281	191	768
KIAA1683	105	157	156	15	88	108
KIAA1712	156	347	382	185	273	429
KIAA1715	411	663	1067	397	447	996
KIAA1731	342	521	871	115	383	913
KIAA1737	619	517	1299	323	722	822
KIAA1755	106	125	746	29	53	142
KIAA1787	415	376	1072	553.5	772	693
KIAA1797	436	540	1331	172	625	1055
KIAA1804	120	95	116	377	332	400
KIAA1826	152	305	488	142	272	559
KIAA1833	280.333	304.667	655	603.333	690.667	1190.67
KIAA1841	40	97	257.5	74.5	221	222.5
KIAA1881	557	239	1146	7	139	30
KIAA1919	115	190	368	268	314	444
KIAA1949	743	571	3500	805	1649	2154
KIAA1958	69	52	153	125	325	104
KIAA1967	979.5	786	2345	1179	1226	1282
KIAA2018	839	723	1939	659	795	1936
KIAA2026	844	846	1605	278	1655	945
KIDINS220	927	1045	1947	622	1466	1967
KIF11	308	381	382	560	881	599
KIF13A	927.25	899.25	2383.25	1347.25	1527	2503.5
KIF13B	717	682	1828	802	359	529
KIF14	144	154	255	481	496	463
KIF15	137	164	209	187	266	130
KIF16B	416	560	942	488	1428	719
KIF18A	49	50	71	45	152	105
KIF18B	113	42	262	202	203	223
KIF1B	1167	1561	5136.5	1001	1044	2425
KIF20A	83	93	219	153	129	144
KIF20B	189	338	271	212	333	558
KIF21A	465	693	861	217	835	984
KIF21B	64	59	648	118	91	207
KIF23	83.5	168	184	152	364.5	477
KIF24	97	80	170	77	185	91
KIF26A	83	115	796	239	616	931
KIF26B	77	83	1533	216	710	1416
KIF27	47	73	98	75	39	91
KIF2A	373.5	376	668.5	298	401.5	523
KIF2C	144	99	249	403	310	420
KIF3A	141	222	297	313	256	343
KIF3B	461	492	1213	784	820	1185
KIF3C	45	62	305	71	285	360
KIF4A	58	60	163	151	274	146
KIF5B	1784	1766	5317	2259	3361	6445
KIF7	62	98	447	115	131	203
KIFAP3	181	371	638	247	290	908
KIFC1	129	135	292	232	355	210
KIFC2	671	554	579	918	861	1570
KIFC3	422.333	399.667	1474	734.333	546	969.333
KIN	52	121	139	49	97	176
KIRREL	290	301	1616	440	732	847
KIT	116	148	403	12	46	104
KITLG	567	583.5	1657.5	304	488	1476
KLC1	971.333	1061	2797.33	694	1190	1746.33
KLC2	204	98	393	288	223	398
KLC3	194	189	239	279	403	496
KLC4	107.5	124.75	402	138.25	123.75	331.25
KLF10	940	498.5	1512.5	707.5	752.5	2853
KLF11	236	294	656	114	469	364
KLF12	195	226	927	21	308	359
KLF13	1702	1001	5355	2570	3953	8158
KLF16	408	143	648	488	775	391
KLF2	153	120	406	34	55	49
KLF3	1116	1042	2099	577	808	2503
KLF4	1616	2948	1201	629	1943	1198
KLF5	2027	2583	1673	2030	1680	2301
KLF6	1603	1547	1671	790	928	1505
KLF7	117	102	523	381	956	1397
KLF8	373	483	567	23	501	684
KLF9	574	360	2840	150	299	569
KLHDC10	312	251	979	350	543	1201
KLHDC2	174	263	437	126	229	367
KLHDC3	407	315	1168	610	523	788
KLHDC4	134	121	278	236	347	166
KLHDC5	448	521	1428	1057	1035	1463
KLHL11	103	142	245	135	173	330
KLHL12	167	143	378	102	354	358
KLHL13	80	94	133	97	285	139
KLHL15	62	43	134	39	55	109
KLHL17	98	115	315	345	177	169
KLHL18	351	242	981	210	296	462
KLHL20	162	272	522	121	205	334
KLHL21	832	901	3432	1055	2881	2285
KLHL22	114	122	513	132	141	404
KLHL24	707	1154	2677	632	1236	2755
KLHL25	154	108	303	67	241	308
KLHL26	37	62	88	106	68	100
KLHL28	283	425	603	232	575	902
KLHL3	247	267	1019	17	215	285
KLHL30	146	141	1152	0	141	143
KLHL31	253	636	1751	12	33	296
KLHL36	214	162	456	396	489	443
KLHL5	167.667	202.667	676	96	349.333	780
KLHL6	61	63	379	79	168	185
KLHL7	174	242.5	347.5	198	345	525.5
KLHL8	229	269	521	354	258	379
KLHL9	281	458	858	110	573	521
KLK10	1390	865.333	1543.67	2854.33	1478	1079.67
KLK11	860	970.5	1044.5	624	707.5	704.5
KLK12	427	360.333	701.667	73	124.667	21.3333
KLK13	1203	504	1459	247	251	98
KLK5	213	80	877	32	651	1467.67
KLK6	465.667	241.667	386	167.667	285	428
KLK7	317	315	897	543.5	744	740
KLK8	271	408.5	638.25	271	364	491
KLK9	43	27	72	191	129	396
KLRA1	36	144	180	67	76	122
KLRAQ1	218	394.5	473	221	483	557.25
KLRG2	37	48	24	235	366	107
KNTC1	472	955	897	459	1195	936
KPNA1	856	970	2136	862	1263	1756
KPNA2	154	139	314	293	258	392
KPNA3	701	919	1714	558	702	1141
KPNA4	643	690	1821	750	1585	2158
KPNA5	76	99	209	18	33	138
KPNA6	1763	1146	3501	1506	2092	3884
KPNB1	2074	2023	4350	1551	2600	4932
KPRP	211	928	442	16	133	16
KPTN	24	67	86	109	83	93
KRAS	419	515	1036.5	557	718	1666.5
KRBA1	133	158	282	609	448	264
KRCC1	156	388	413	115	182	711
KREMEN1	987	739.5	2153	1277.5	1452.5	1547.5
KRI1	240	277	590	261	436	502
KRIT1	312.4	548	693	336.2	770.2	839.4
KRR1	293	401	460	148	438	626
KRT1	11905	3141	6436	18018	390	12696
KRT10	2798	499	748	7684	506	13155
KRT13	393770	359646	211907	2291	106053	1833
KRT14	29614	26850	60612	18199	35150	79311
KRT15	8859	12898	2077	8175	3622	1940
KRT16	34713	22606	57745	20379	26613	71910
KRT17	2187	2806	12058	17379	9506	23178
KRT19	883	867	332	296	1632	5462
KRT2	87	89	79	32	4	10
KRT23	184	83	75	248	56	180
KRT3	1069	3774	885	7	358	5
KRT4	76461	99082	47411	353	20651	31
KRT5	94718	97933	90110	58075	80500	189056
KRT6A	72946	56183	74745	17892	52930	96421
KRT75	220	68	150	108	626	3168
KRT76	5919	1902	285	26	160	6
KRT78	3408	6158	3224	166	653	82
KRT80	1504	1334	997.5	872	489	833
KRTDAP	416	296	1254	2202	669	763
KSR1	425	364	1006	306	384	349
KTELC1	121	167.333	365.667	41.6667	193.667	502.333
KTI12	37	119	199	113	109	227
KTN1	2555.25	2185.25	5784	3599.75	3963.75	6792.5
L2HGDH	195	191	199	221	295	241
L3MBTL	69	118.5	172	53	80	125
L3MBTL2	378	358	991	420	806	771
L3MBTL3	104.5	116	300	95	52	268
L3MBTL4	118	132	99	15	422	43
LACE1	55	57	109	2	37	79
LACTB	72	74	172	41	107	172
LAD1	3112	1965	3572	4018	3620	6713
LAIR1	61	73	553.5	39	133.5	142.5
LAMA2	1277	871	4456	267	270	984
LAMA3	617	717.5	1104	1676	2197.5	4853
LAMA4	810.667	851.333	5025.33	353.667	417	1430.33
LAMA5	2847	3871	7291	1357	8022	5915
LAMB1	1066	1384	10194	721	2180	4489
LAMB2	2602	1864	10587	1330	1769	3014
LAMB3	2460	1849.33	2223	4977.33	4666.67	11759.3
LAMB4	491	1304	291	5	129	13
LAMC1	1911	1575	9951	1265	2002	4465
LAMC2	274	327	1231	4082.5	4020.5	17550
LAMC3	140	77	620	59	110	97
LAMP1	1016	1304	2838	1927	2284	2289
LAMP2	946	1385	1998.33	491	2159.33	2773.67
LAMP3	73	160	304	36	718	279
LANCL1	650.667	827	1356.33	385	668	1244
LANCL2	125	164	288	120	296	1472
LAP3	252	216	639	163	202	460
LAPTM4A	905	1085	2349	937	1404	2721
LAPTM4B	244	310	776	905	873	1631
LAPTM5	243	493	1627	261	908	669
LARGE	161	126.5	946	150	188	234
LARP1	2561	1736.5	4316.5	3334	2684	3079
LARP2	108.333	163	297.333	183	203.333	225
LARP4	663.333	753.667	1302.67	359.333	872.333	1385
LARP5	1209	1061	2200	531	1903	2274
LARP7	142	299	252.5	177	255	281.5
LARS	1259	1652	2569	1159	1628	1280
LARS2	234	237	603	214	503	374
LAS1L	263	321	551	338	449	408
LASP1	1467	1069	4753	1575	4575	5190
LASS2	253	236	719	322	481	779.5
LASS3	814	778	817	596	1163	1843
LASS4	384	339	622	383	516	485
LASS6	702	829	881	1307	1543	1818
LAT	27.25	53.25	181.25	67.25	97	79.75
LATS1	304	426	670	244	482	851
LATS2	431	428	1204	429	229	676
LBA1	516	543	2804	136	395	986
LBH	170	243	1397	182	305	966
LBR	543.5	713	1389	1274.5	593.5	1002.5
LCAT	71	125	243	53	167	105
LCE3D	325	3249	1181	336	115	213
LCE3E	105	384	261	58	12	76
LCMT1	106	79	194.5	208	114.5	264.5
LCMT2	123	112	302	132	221	328
LCOR	292	352	720	193	555	704
LCORL	115	188	227	55	89	82
LCP1	498	575	2077	212	839	1067
LDB1	694	967	1370.5	558.5	1425.5	1342
LDB2	72	112.5	371.5	18	14	58.5
LDB3	1026	884.75	1847.5	6	15	147
LDHA	1098.5	1282.5	3535.5	643.5	1645.5	2796
LDHB	425	518	639	153	719	1198
LDHD	90	69.5	60	85.5	61	17
LDLR	986	906	1598	924	1131	1828
LDLRAD3	165	98	377	148	177	276
LDLRAP1	332	290	587	363	429	679
LDOC1	81	74	106	4	65	8
LDOC1L	355	230	1077	366	473	844
LEF1	89.3333	125	161.333	21	195.667	176.333
LEMD3	398	494	847	2205	643	1075
LENG9	91	54	158	14	40	83
LEO1	159	188	242	66	213	374
LEPR	461.333	170.333	1154.67	100.333	44.3333	203.333
LEPRE1	107	120	1536	296	227	627
LEPREL1	133.5	75.5	225	316.5	158	242.5
LEPREL2	112	83	800	290	336	376
LEPROT	234	222	729	156	434	914
LEPROTL1	133.5	151.5	247	105.5	142.5	214.5
LETM1	1006	592	1768	595	1080	1617
LETMD1	170	256	512.5	70	379.5	479.5
LFNG	51.5	120	295.5	107	192.5	181.5
LGALS3	574	757	917	440	861.5	1256.5
LGALS3BP	1434	1312	2604	2024	2144	3501
LGALS8	421.75	342.5	718.25	239.75	449.75	805.75
LGI4	70	63	165	5	19	10
LGMN	394	438	1744	281	790	774
LGR4	645	810	1559	147	235	790
LGTN	274	224	558	224	349	302
LHFP	304	169	777	72	94	212
LHFPL2	127	208	1852	396	672	725
LHPP	85	75	166	84	233	207
LHX6	61	50	366.5	5	12	32
LIF	86	88	1114	150	798	345
LIFR	657.5	232.5	1390	25	117	348.5
LIG1	242	375	509	440	370	452
LIG3	373	324	766	294.5	1474.5	675
LIG4	205.333	254	558.667	122	263.333	526.333
LIMA1	1947.67	1420.33	3384.33	499.667	2361.67	5930.33
LIMCH1	871	976.4	4159.6	39	397	930.8
LIMD1	826	575	1743	606	792	711
LIMD2	98	119	699	151	89	212
LIME1	100	53	221	68	80	142
LIMK1	183	186	780	418	825	966
LIMK2	1122.33	874.667	1958	837.333	1535.67	2425
LIMS1	64	110	279	114	103	194
LIMS2	88	108	552	44	27	81
LIN52	32	62	99	52	165	129
LIN54	179.333	274	512.333	217	236	369.667
LIN7C	687	1046	871	325	871	1307
LIN9	37	54	56	55	73	123
LINS1	247	262	542	74	265	456.5
LIPA	361	321	780	208	585	778
LITAF	573	230.5	1869.25	294.25	591.25	1475.25
LLGL1	395	285	1095	487	1317	1132
LLGL2	492	486.5	672	641.5	2454	265
LMAN2	654	583	1148	536	483	394
LMAN2L	129	125	313	98	173	406
LMBR1	379	412	1263	483	1111	537
LMBR1L	133	247	694	130	134	378
LMBRD1	196	375	366	84	192	398
LMBRD2	218	283	435	105	225	317
LMCD1	226	138	612	57	82	147
LMF1	82	101	236	39	124	185
LMF2	478	455	1343	486	1014	1259
LMLN	59	87	130.5	48.5	79.5	192.5
LMNA	4519	4812	10455	7274.33	6212.33	7491
LMNB1	242	235	462	516	586	194
LMNB2	1026	634	1938	2370	1628	1141
LMO2	75	107	394	18	41	87
LMO4	274	485	811	267	240	570
LMO7	1700	2412	5503	344	545	634
LMOD1	197	141	353	26	20	74
LMOD2	449	1032	2138	1	4	272
LMOD3	399	396	1138	2	0	140
LMTK2	479	541	790	1037	1844	1117
LMTK3	61	55	43	57	58	155
LNPEP	805	1083	2020.5	392	613.5	1107
LNX2	360	468	709	252	394	746
LOC100129550	144	205	593	160	97	468
LOC100131187	272	372	229	500	762	393
LOC100134934	66	55	136	53	86	103
LOC116236	97	78	384	195	117	369
LOC144438	368	286	967	195	543	1109
LOC147727	69	63	119	52	85	129
LOC148413	69	86	196	65	249	199
LOC149478	151	149	650	159	255	175
LOC151162	375	278	1134	373	941	1052
LOC152217	46	36	119	116	209	133
LOC153364	98	99	163	63	66	99
LOC201175	63	63	142	62	77	84
LOC203547	318	617	875	449	914	1357
LOC221710	145	188	403	132	242	382
LOC25845	170	344	159	120	586	246
LOC26010	312	339.25	1085.5	356	418.75	931.25
LOC283174	81	52	192	93	194	58
LOC283267	193	169	441	92	218	571
LOC283951	48	45	168	104	78	94
LOC284023	84	137	111	68	634	186
LOC284441	101	70	167	67	116	265
LOC285908	55	73	109	28	98	624
LOC338799	184	172	624	135	384	219
LOC374443	100	183	318	99	310	217
LOC399959	263	214	610	2	89	169
LOC401152	605	773	1254	401	364	932
LOC402057	134	107	192	102	125	207
LOC407835	89	80	287	97	180	96
LOC440093	157	184	322	298	1184	138
LOC440456	147	196	379	52	97	188
LOC441108	55	61	149	7	23	51
LOC492311	161	276	488	73	168	254
LOC51057	49.5	114	183.5	107.5	208	112.5
LOC54492	445	253	1568	457	326	355
LOC550112	51	61	128	47	147	242
LOC552889	678.5	664.5	1414.5	344	1178	1740
LOC553158	65	78	41	134	318	123
LOC57228	237	217	180	51.6667	160	181
LOC606495	54	51	121	56	114	53
LOC619207	66	83	162	26	111	162
LOC642587	1556	3360	1018	1296	2881	2539
LOC644096	24	44	98	59	66	54
LOC645851	62	29	148	43	60	78
LOC652968	83	87	74	23	87	116
LOC653319	206	352	739	163	345	443
LOC678655	122	157	295	33	268	197
LOC728448	99	111	193	53	48	214
LOC728661	160	260	617	110	290	433
LOC729085	56	30	219	7	136	64
LOC85389	6474	15291	12292	2838	20846	7516
LOC85390	454	2975	234	1167	2614	782
LOC85391	784	9747	3215	1493	7990	2894
LOC90379	145	117	325	142	205	269
LOC90826	81	176	292	85	80	219
LOC91431	64	105	142	35	106	144
LOC92249	126	170	247	3	165	254
LOH12CR1	72	87	150	88	266	198
LONP1	402	346	1317	622	1086	550
LONP2	814	990	1514	872	1082	1342
LONRF1	265	290	409	106	257	136
LOR	262	79	88	1693	6	1
LOX	89	89	1361	204	102	354
LOXL1	105	89	389	81	345	311
LOXL2	127	162	1861	315	629	755
LPAR1	184.5	120	984	17	50.5	241
LPAR2	66	78	198	74	132	169
LPAR3	53	53	73	73	61	448
LPCAT1	281	153	1353	669	1386	1204
LPCAT2	226	237	426	498	187	966
LPCAT3	242	268	412	198	376	435
LPCAT4	181	206	485	203	388	259
LPGAT1	921	911	3008	737	585	2300
LPHN1	479	237	630	1093	695	419
LPHN2	864	622	1946	259	143	966
LPIN1	981	2239	1978	304	507	362
LPIN2	330	405	1321	99	477	411
LPL	177	117	349	56	114	65
LPP	1410	1193	3459	877	1739	2852
LRBA	2099	3075	3170	1549	3627	4453
LRCH1	254	266	585	185	261	383
LRCH3	163	176	449	147	223	400
LRCH4	300	351	1009	360	466	508
LRDD	220	258.333	429.667	252	244.333	237
LRFN3	48	44	154	66	81	32
LRFN4	89	75	452	521	317	173
LRG1	257	62	308	20	74	56
LRIG1	784	341	2871	235	436	481
LRIG2	324	517	810	230	481	852
LRIG3	780.5	1337.5	951	422.5	1138.5	2024
LRP1	6599	4960	35981	3060	7031	9805
LRP10	2260	1071	4220	1211	1304	1717
LRP11	521	525	1000	817	532	1539
LRP12	128	290	667.5	359	556	896.5
LRP3	139	154	776	281	89	215
LRP4	643	932	642	119	293	369
LRP5	385	281	803	556	342	468
LRP5L	108	53.5	185	125.5	127.5	90.5
LRP6	713	681	1911	946	534	1706
LRP8	188.25	107.25	290.25	447.5	515.5	209
LRPAP1	306	320	1036	295	513	843
LRPPRC	1325	1676	2652	1420	3381	2707
LRRC1	254	315	279	564	477	438
LRRC14	363	329	713	716	659	1003
LRRC15	41	63	1282	143	224	678
LRRC16A	311	400	467	411	651	1200
LRRC20	307	417.333	576.333	59	153.667	116.667
LRRC28	58	59	144	57	77	183
LRRC32	489	216.5	2494.5	132	113	438
LRRC4	68	71	181	4	795	43
LRRC40	126	281	343	120	214	296
LRRC41	701	551	1438	817	523	1711
LRRC42	178	99	391	305	382	647
LRRC45	91	116	237	223	143	171
LRRC47	330	405	605	428	572	495
LRRC57	152	200	413	258	381	461
LRRC58	704	794	1408	1574	1397	2494
LRRC59	539	398	1636	1125	632	1722
LRRC8A	678.667	430.333	1456.67	860.333	3228.67	2301.33
LRRC8B	372.5	319	1122.5	412	537	734.5
LRRC8C	199	251	1094	430	319	1761
LRRC8D	146.5	152.5	389	303.5	516	764.5
LRRC8E	101	129	161	259	228	469
LRRCC1	82	150	120	12	224	328.5
LRRFIP1	366.4	497	1151.2	466.8	587.2	908.2
LRRFIP2	565	626	914.667	251.333	487.333	413
LRRK1	440	510	1514	214	748	993
LRRK2	610	658	1592	25	126	277
LRSAM1	298.333	343	478.333	151	747	372
LRWD1	89	62	273	511	297	382
LSG1	210	339	530	223	866	651
LSM1	58	135	193	106	138	118
LSM14A	562	801.5	1381.5	650	578	876
LSM14B	281	300	580	109	549	530
LSM4	196	224	521	333	504	748
LSM5	94	197	136	99	275	255.5
LSM8	88	96	222	45	233	311
LSR	240	209.333	137.667	301	486	307.667
LSS	603.5	580	1294	1257	683	935
LTA4H	683	618	755	225	756	767
LTB4R	2224	1509	2603	859	2562	892
LTB4R2	1028	500	1063	688	928	457
LTBP1	504.5	494.5	3105	500	1000	6350.5
LTBP2	1219	1549	8805	934	4047	3734
LTBP3	368.5	426	1103.5	654.5	386.5	380.5
LTBP4	888.667	847.667	1265	166	2630.33	547
LTBR	589	346	999	957	782	1456
LTF	182	109	488	4	48	21
LTV1	166	223	350	122	311	399
LUC7L	291	416	840.5	331.5	355.5	462.5
LUM	522	736	5741	574	820	3371
LUZP1	1107	829	2355	1038	1214	2551
LUZP6	1528	1515	2874	1306	2192	4151
LY6D	3367	3223	5221	4453	3565	20967
LY6E	1227	437	1263	1319	990.5	2215
LY6G5B	56	73	130	42	120	132
LY6G6C	145	127	135	200	282	34
LY75	191	424	354	51	584	254
LYCAT	187	224	561	245	338	874
LYN	123.5	150	752.5	147	318	580
LYNX1	495.6	204.6	346.6	948.2	179.2	239.8
LYPD5	142	60	844	72	110	227
LYPLA1	61	127	231	105	196	463
LYPLA2	76	45	167	139	91	174
LYPLAL1	71	193	194	43	154	161
LYRM1	87	145.667	238	40	93.3333	103.667
LYRM2	85	115	234	66	122	319
LYRM5	64	94	108	13	77	145
LYRM7	274	452	530	288	318	278
LYSMD3	250	432	633	344	199	443
LYSMD4	118	134	212	173	250	199
LYST	1684	1736	3264	1289	1982	5864
LYZ	600	1324	2696	158	1998	823
LZTFL1	54	143	165	69	59	179
LZTR1	614	512	2014	545	1057	1684
LZTS1	225	175	525	75	329	98
LZTS2	520	273	1374	481	766	956
M6PR	488	452	988	651	795	1418
M6PRBP1	1709	1725	6291	745	1038	1306
MACC1	564	817	357	86	301	78
MACF1	8036.5	6867	26152	10738.5	13179	27089.5
MAD1L1	126.667	140	291	181	403.333	227.667
MAD2L1	64	78	88	124	138	201
MAD2L1BP	53.5	110.5	197	140	131	259.5
MADD	455.9	499.7	1587.9	368.8	445.3	844.6
MAEA	256	260.5	592	165.5	314	668.5
MAF	1455.5	1396.5	3751	1715	1468	4017.5
MAFB	1140	2085	3236	1788	1262	2356
MAFF	402	121.5	436	250.5	448	264
MAFG	354.5	352	1101	986.5	532.5	735.5
MAFK	680	366	1469	1557	1375	1137
MAGED1	196.333	369.667	1118.33	211	748	850.667
MAGED2	464.667	585.333	1425.67	166.333	552.667	940
MAGEF1	89	84	245	297	188	496
MAGEH1	71	55	278	44	81	187
MAGI1	727	734.667	1030.33	123.333	467	284.333
MAGI3	509	699	605	127	318	426
MAGOHB	48	147	187	178	157	259
MAGT1	714	884	1848	1157	1442	1898
MAK10	208	374	440	110	264	587
MAK16	219	178	448	200	282	229
MAL	2385	3439	1550.5	2	180.5	7.5
MAL2	1667	1991	2081	2055	1866	3315
MALAT1	306305	473438	712348	330105	309917	633871
MALL	938	1100	1261	700	647	713
MALT1	361	404	875	654	717	768.5
MAMDC2	147	987	511	9	73	119
MAMDC4	69	78	246	49	155	118
MAML1	725	599	1837	805	609	943
MAML2	318	425	1174	49	400	628
MAML3	384	336	494	308	218	252
MAN1A1	434	566	1737	58	165	908
MAN1A2	666	930	1761	882	651	1699
MAN1B1	275	487	1092	201	778	1063
MAN1C1	116	105	333	1	68	30
MAN2A1	621	824	1964	363	855	952
MAN2A2	507	552	1688	431	762	728
MAN2B1	409	320	1233	366	522	789
MAN2B2	194	141	571	110	233	259
MAN2C1	785	900	3225	572	1556	1719
MANBA	128	102	282	66	193	585
MANEA	95	208	232	50	202	318
MANEAL	49.5	12	69	13.5	56.5	13
MANSC1	184	176	263	53	126	204
MAOA	485	393	428	277	317	961
MAOB	74	164	172	26	24	18
MAP1A	698	807	5902	172	215	1141
MAP1B	798	674	3803	185	1282	1301
MAP1D	33	43	75	88	79	48
MAP1LC3B	196	280	893	295	370	496
MAP1S	89	98	717	122	116	163
MAP2	344	391.75	318.5	30.75	152.25	249.75
MAP2K1	277	385	758	276	656	612
MAP2K2	180	178	647	295	222	198
MAP2K3	366	286.5	838	309.5	757.5	450
MAP2K4	236	260	445	178	336	522
MAP2K5	85	137	255	50	222	124
MAP2K6	56	81	66	18	12	28
MAP2K7	330	279	980	307	558	850
MAP3K1	969	1411	1696	685	523	1038
MAP3K10	155	132	550	182	325	274
MAP3K11	439	266	1348	690	441	881
MAP3K12	155	186	906	55	119	191
MAP3K13	62	53	68	27	185	89
MAP3K14	566	504	1094	199	536	351
MAP3K2	451	690	1354	403	909	2042
MAP3K3	520	396.5	1804.5	347	235.5	664
MAP3K4	664.5	712	1450	513.5	802	2626
MAP3K5	516	639	1428	455	706	1134
MAP3K6	1310	1113	2019	1196	1471	838
MAP3K7	360	512.5	831	345.5	579	791.75
MAP3K7IP1	213	232	525	195.5	320.5	393.5
MAP3K7IP2	487	563	1240	303	560	1497
MAP3K7IP3	511	801	858	341	832	636
MAP3K8	230	341	877	161	267	238
MAP3K9	470	501	554	308	691	455
MAP4	2458	1953.2	9128	804	1784.8	3651
MAP4K2	64	57	243	252	76	170
MAP4K3	226	315	574	227	395	469
MAP4K4	1304	1402	5565.33	1589	2041	3623
MAP4K5	461	574.5	977	316	593	1050
MAP7	478	495	282	527	628	994
MAP7D1	836	659	3203	1076	935	1940
MAP7D3	145	155	257	28	232	187
MAP9	49	50	145	16	26	163
MAPK1	844	852.5	1976	967	1734	1909
MAPK10	46	64	45	150	196	87
MAPK11	210	142	825	127	269	392
MAPK12	84	74	607	74	263	231
MAPK13	700	472	1067	640	1004	1140
MAPK14	626.5	791.25	1682.75	627	693.25	1268.75
MAPK1IP1L	834	905	2533	540	1502	2022
MAPK3	568.667	316.667	800.667	385	326.333	397
MAPK6	288	361	493	157	602	1134
MAPK7	229.5	132	458.5	62	339.25	291
MAPK8	106.5	244.5	267.5	71.5	176	259.5
MAPK8IP3	839	866	2565	947	1154	1683
MAPK9	204.6	237.6	461.6	223.8	192.8	288.8
MAPKAP1	325.667	359.5	863.833	214.5	820.333	913.5
MAPKAPK2	715.5	565.5	2909	882	1105.5	1764
MAPKAPK3	660	436	2005	353	547	517
MAPKAPK5	207	261	367	196	380	328
MAPKBP1	1678	1723	2163	1581	2353	3319
MAPKSP1	170.5	343.5	351.5	260	324	657.5
MAPRE1	484	350	812	776	753	1033
MAPRE2	203	248	703	79	214	255
MAPRE3	183	231	732	122	134	294
MAPT	298	198	583.833	16	10.6667	111.167
MARCH5	322	450	512	166	496	556
MARCH6	1265	1674	3070	848	2678	2270
MARCH7	870	1549	2083	842	1154	2448
MARCH8	143.667	131	332.333	151.333	108	253
MARCH9	112	81	233	59	169	164
MARCKS	1892	1632	3602	2018	2713	4668
MARCO	40	30	901	92	245	19
MARK1	137	257	147	124	356	296
MARK2	591.75	461	930.25	588	576.5	1000.75
MARK3	584.8	818.8	1721.6	757.8	1467.6	1839.6
MARK4	268	265	542	369	522	628
MARS	547	508	1337	488	1021	1335
MARS2	200	174	265	227	495	305
MARVELD2	132	137	84	92	170	142
MASP1	57	54	683	1	25	92
MAST2	687	529	3008	745	766	1538
MAST3	282	268	1050	214	397	495
MAST4	2502	2206	2373	1128	1882	1159
MASTL	208	325	283	246	398	450
MAT2A	1208	1265	1918	612	1452	1032
MAT2B	263	398.5	569	229	304	399.5
MATN2	220	255.5	299	98	278	225.5
MATR3	1618.5	1814	2830	1296.5	1933.5	1785.5
MAX	119.5	109	129	58.5	141.5	128
MAZ	1109	833.5	2654.5	1721	2486.5	2678
MB	4129.33	6580	11414.7	6	59.6667	1497
MBD1	412.2	396.6	948.2	601.6	782	508.6
MBD2	375	467	757.5	364	440.5	432.5
MBD3	696	493	1861	998	901	840
MBD4	93	145	243	169	141	401
MBD5	197	217	462	17	151	271
MBD6	494	549	1009	426	1056	754
MBNL1	1988.29	2857	4547.71	1223.29	1895.43	4400.43
MBNL2	788	1291.5	2302	617	717.5	1472
MBNL3	143.5	122	158	14	54.5	88
MBOAT1	158	195	330	156	200	108
MBOAT2	457	548	756	821	947	2098
MBOAT7	232	178	831	489	391	568
MBP	157.667	227.833	309.5	176.333	228	245.333
MBTD1	297	547	771	246	404	787
MBTPS1	748	837	2272	849	1255	1846
MBTPS2	142	239	555	100	272	542
MC1R	62	64	240	184	186	178
MCAM	545	843	4419	485	1044	1390
MCAT	52	84.5	123	123	166.5	73
MCC	1293.5	1300	1938	1302.5	1480	1842
MCCC1	160	350	296	123	338	261
MCCC2	418	504	707	484	603	489
MCF2L	312	333	1157.5	115.5	330	186.5
MCFD2	408	251	1131	364	516	1024
MCL1	4651	5778	9061.5	2550.5	6245.5	6832.5
MCM10	75	63	117	139	114	240
MCM2	258	188	444	713	655	634
MCM3	601	628	1269	826	909	918
MCM3AP	1051	1330	3622	1851	1292	2045
MCM4	624.5	566.5	959.5	372	1954	1850.5
MCM5	276	368	582	605	779	607
MCM6	271	307	591	322	374	454
MCM7	724	723	1521.5	1547.5	2134.5	2079.5
MCM8	135	139	301.5	265	403	141
MCM9	75	103	241	100	164	143
MCOLN1	76	98	450	129	202	282
MCPH1	224	325	477	156	225	243
MCRS1	240.5	277.5	798.5	141.5	547.5	381
MCTP1	264.5	114.5	723.5	11	206	190
MCTP2	152	150	235	154	206	165
MCTS1	169.5	279.5	516	113	289.5	440.5
MDC1	447	361	925	449	872	754
MDFI	622	371	749	1209	1101	1438
MDFIC	354	589	1487	127	371	833
MDGA1	120	130	701	572	391	358
MDH1	403	451	809	312	626	517
MDH2	1587	1208	4545	1793	2047	2296
MDK	63.6667	69.6667	312.333	79.3333	470	534
MDM1	38.5	115.5	152	62	65	109.5
MDM2	276.8	526.2	771	493.6	638	699.8
MDM4	1314.5	1714.5	3172.5	765	1513	1591
MDN1	2818	2707	5605	1395	3966	3128
ME1	429	539	835	340	726	765
ME2	127	88	296	199	277	305
ME3	68	89.5	256	18.5	45	50
MEA1	119	86	293	183	220	245
MECP2	773	531	1868	604	830	949
MECR	52.5	74	149.5	64.5	85	114.5
MED1	746	550	1388	785	3387	1627
MED12	594	630	1629	298	919	808
MED13	1979	1990	3975	1320	1840	4354
MED13L	2854	2484	5551	2108	2829	4213
MED14	613	892	1565	403	1197	1501
MED15	677.5	709.5	1771	536.5	1738	1641.5
MED16	363	273	1053	272	409	302
MED17	149	227	335	41	246	321
MED20	132	140	383	177	207	344
MED21	248	473	572	167	236	647
MED22	248	136	452.5	168	654	601
MED23	483	561.5	925	251.5	630.5	920
MED24	522	520.5	1332	540	2170.5	1025.5
MED25	299	239	552	191	281	300
